hike_name,hike_url,difficulty,overall_rating,area,traffic_level,distance,elevation,loop,out_and_back,point_to_point,latitude,longitude,dog_friendly,kid_friendly,camping,waterfall,river,lake,wildflowers,wildlife,backpacking,bird_watching,hike_id
Big Cedar Trail,https://www.alltrails.com/trail/us/texas/big-cedar-trail?ref=result-card,1,4.5,Big Cedar Wilderness,2,3.2,144.0,1,0,0,32.64795,-96.95675,0,0,0,0,0,0,1,0,0,1,Texashike862
Hackenburg Loop Trail,https://www.alltrails.com/trail/us/texas/hackenburg-loop-trail?ref=result-card,1,4.0,Pedernales Falls State Park,1,1.7,150.0,1,0,0,30.33418,-98.25245,1,1,0,0,1,0,1,1,0,0,Texashike863
Madera Canyon,https://www.alltrails.com/trail/us/texas/madera-canyon?ref=result-card,2,4.0,"Fort Davis, Texas",2,2.8,262.0,1,0,0,30.70678,-104.10374,0,1,0,0,1,0,1,1,0,1,Texashike864
Wetlands Trail via Fitness Trail,https://www.alltrails.com/trail/us/texas/wetlands-trail-via-fitness-trail?ref=result-card,1,4.5,George Mitchell Preserve,2,3.4,68.0,1,0,0,30.16287,-95.51792,1,1,0,0,1,0,1,1,0,0,Texashike865
McKittrick Ridge,https://www.alltrails.com/trail/us/texas/mckittrick-ridge?ref=result-card,3,4.5,Guadalupe Mountains National Park,1,14.1,2332.0,0,0,1,31.99349,-104.83409,0,0,1,0,0,0,1,1,1,1,Texashike866
El Capitan via Guadalupe Peak,https://www.alltrails.com/trail/us/texas/el-capitan-via-guadalupe-peak?ref=result-card,3,4.0,Guadalupe Mountains National Park,1,9.6,3933.0,0,1,0,31.89647,-104.82811,0,0,0,0,0,0,1,1,0,0,Texashike867
Mountain View Trail to Rustling Leaves Loop,https://www.alltrails.com/trail/us/texas/daingerfield-lake-trail--3?ref=result-card,1,4.0,Daingerfield State Park,0,1.4,193.0,1,0,0,33.00853,-94.69902,0,1,0,0,0,1,0,0,0,1,Texashike868
University of Texas Walk,https://www.alltrails.com/trail/us/texas/university-of-texas-walk?ref=result-card,1,4.5,"Austin, Texas",0,3.1,180.0,1,0,0,30.28448,-97.7288,1,1,0,0,0,0,0,0,0,0,Texashike869
Limestone Ledge Trail,https://www.alltrails.com/trail/us/texas/limestone-ledge-trail--3?ref=result-card,1,4.0,Dinosaur Valley State Park,2,1.2,13.0,0,1,0,32.24951,-97.81236,1,1,0,0,1,0,0,0,0,1,Texashike870
Lazy Cow to Mad Cow to Blue Moon Loop,https://www.alltrails.com/trail/us/texas/lazy-cow-to-mad-cow-to-blue-moon-loop?ref=result-card,2,4.5,Chuck Heinrich Park,2,9.0,692.0,1,0,0,31.93247,-106.449,1,0,0,0,0,0,1,1,0,0,Texashike871
Oxbow Lake Trail,https://www.alltrails.com/trail/us/texas/oxbow-lake-trail?ref=result-card,1,3.5,Palmetto State Park,1,0.8,9.0,1,0,0,29.59284,-97.58565,1,1,1,0,1,1,1,1,0,1,Texashike872
Bluebonnet Trail West,https://www.alltrails.com/trail/us/texas/bluebonnet-trail-west?ref=result-card,1,4.5,Carpenter Park,1,6.9,150.0,0,1,0,33.05999,-96.74144,1,0,0,0,0,0,0,0,0,1,Texashike873
Knobby Knees Trail,https://www.alltrails.com/trail/us/texas/knobby-knees-trail?ref=result-card,1,4.0,Trinity River National Wildlife Refuge,1,1.2,9.0,1,0,0,30.08568,-94.78416,1,1,0,0,0,0,0,1,0,1,Texashike874
Clapper Rail Trail and Caracara Trail Loop,https://www.alltrails.com/trail/us/texas/clapper-rail-trail-and-caracara-trail-loop?ref=result-card,2,3.5,Galveston Island State Park,0,1.1,3.0,1,0,0,29.20069,-94.96212,0,1,0,0,0,0,0,1,0,1,Texashike875
Blanco Shoals,https://www.alltrails.com/trail/us/texas/blanco-shoals?ref=result-card,1,3.5,"San Marcos, Texas",1,1.6,62.0,1,0,0,29.90333,-97.90031,1,1,0,0,1,0,1,0,0,1,Texashike876
Oak Point Equestrian Area and Lake View Trail Loop,https://www.alltrails.com/trail/us/texas/oak-point-equestrian-area-and-lake-view-trail-loop?ref=result-card,1,4.5,Oak Point Park and Nature Preserve,2,3.7,82.0,1,0,0,33.0581,-96.67473,0,0,0,0,0,1,0,0,0,1,Texashike877
Lake Lavon via Trinity Trail,https://www.alltrails.com/trail/us/texas/lake-lavon-via-trinity-trail?ref=result-card,2,2.5,East Fork Park,1,9.6,462.0,0,1,0,33.03771,-96.5097,1,0,0,0,0,1,0,1,0,0,Texashike878
Yaupon Loop Trail,https://www.alltrails.com/trail/us/texas/yaupon-loop-trail?ref=result-card,1,4.5,Lick Creek Park,1,0.8,16.0,1,0,0,30.56711,-96.21133,1,1,0,0,0,0,0,1,0,0,Texashike879
Monahans Sandhills Nature Trail,https://www.alltrails.com/trail/us/texas/monahans-sandhills-state-park-nature-trail?ref=result-card,1,3.5,Monahans Sandhills State Park,1,0.31,3,1,0,0,31.61899,-102.81212,1,1,0,0,0,0,1,0,0,0,Texashike880
Rio Grande Overlook,https://www.alltrails.com/trail/us/texas/rio-grande-overlook?ref=result-card,1,3.0,Big Bend National Park,0,0.2,0.0,0,1,0,29.20147,-102.97495,0,1,0,0,0,0,0,0,0,0,Texashike881
Bobcat Ridge Loop,https://www.alltrails.com/trail/us/texas/bobcat-ridge-loop?ref=result-card,1,4.5,McKinney Roughs Nature Park,1,4.1,318.0,1,0,0,30.14022,-97.45947,1,1,0,0,1,0,0,1,0,0,Texashike882
George Mitchell Preserve Main Trail from Creekside Forest Drive,https://www.alltrails.com/trail/us/texas/george-mitchell-preserve-main-trail-from-creekside-forest-drive?ref=result-card,1,4.5,George Mitchell Preserve,2,4.3,55.0,0,1,0,30.1443,-95.51146,1,1,0,0,1,0,1,1,0,0,Texashike883
San Marcos Riverwalk,https://www.alltrails.com/trail/us/texas/san-marcos-riverwalk?ref=result-card,1,4.0,"San Marcos, Texas",2,2.4,22.0,0,1,0,29.88612,-97.93535,1,1,0,0,1,0,1,1,0,0,Texashike884
Bedford Trails,https://www.alltrails.com/trail/us/texas/bedford-trails?ref=result-card,1,4.5,Bedford Trails Park,2,5.6,190.0,0,1,0,32.8562,-97.13469,1,1,0,0,0,0,0,0,0,0,Texashike885
North Shore Trail [CLOSED],https://www.alltrails.com/trail/us/texas/north-shore-trail--2?ref=result-card,2,4.5,Rockledge Park,3,18.02,846,0,1,0,32.98035,-97.0621,1,1,0,0,0,1,0,1,0,0,Texashike886
Kiest Park Trail,https://www.alltrails.com/trail/us/texas/kiest-park-trail?ref=result-card,1,4.5,Kiest Park,2,2.2,52.0,1,0,0,32.70858,-96.85102,1,1,0,0,0,0,0,0,0,1,Texashike887
Tall Grass Loop Trail,https://www.alltrails.com/trail/us/texas/tall-grass-loop-trail?ref=result-card,2,4.0,Fort Davis National Historic Site,1,2.2,331.0,1,0,0,30.59667,-103.89131,1,0,0,0,0,0,0,0,0,0,Texashike888
Lake Bastrop South Shore Park Trail,https://www.alltrails.com/trail/us/texas/lake-bastrop-south-shore-park-trail?ref=result-card,1,4.0,"Bastrop, Texas",0,0.8,22.0,0,1,0,30.14075,-97.28132,1,1,0,0,0,1,0,0,0,0,Texashike889
Ironwood Trail to Barred Owl trail,https://www.alltrails.com/trail/us/texas/stephen-f-austin-ironwood-trail-to-barred-owl-trail?ref=result-card,1,4.0,Stephen F. Austin State Park,2,1.8,32.0,0,1,0,29.81453,-96.10872,1,1,0,0,1,0,1,1,0,0,Texashike890
Live Oak Trail,https://www.alltrails.com/trail/us/texas/live-oak-trail?ref=result-card,1,4.5,Brazos Bend State Park,2,4.3,39.0,0,1,0,29.37481,-95.59715,1,1,0,0,0,0,1,1,0,1,Texashike891
Honey Creek State Natural Area Loop,https://www.alltrails.com/trail/us/texas/honey-creek-state-natural-area-loop?ref=result-card,1,4.0,Honey Creek State Natural Area,2,2.0,134.0,1,0,0,29.86277,-98.49035,0,1,0,0,1,0,0,1,0,0,Texashike892
Lake Rita Blanca State Park Trail,https://www.alltrails.com/trail/us/texas/lake-rita-blanca-state-park-trail?ref=result-card,1,4.5,Lake Rita Blanca State Park,1,5.4,118.0,1,0,0,36.04199,-102.51228,1,1,0,0,0,1,1,1,0,1,Texashike893
Eagle Mountain Lake Park Trail [CLOSED],https://www.alltrails.com/trail/us/texas/eagle-mountain-park-trail?ref=result-card,2,4.5,Eagle Mountain Lake Park,3,7.0,524.0,1,0,0,32.93412,-97.47984,0,0,0,0,0,1,1,1,0,1,Texashike894
Caddo Lake Wildlife Refuge Loop,https://www.alltrails.com/trail/us/texas/caddo-lake-wildlife-refuge-loop?ref=result-card,1,4.0,Caddo Lake State Park,0,7.9,111.0,1,0,0,32.67009,-94.16451,0,0,0,0,0,0,0,1,0,0,Texashike895
Scenic Drive: Llano to Fredericksburg,https://www.alltrails.com/trail/us/texas/scenic-drive-llano-to-fredericksburg?ref=result-card,1,4.5,Llano City Park,2,38.0,2555.0,0,0,1,30.73608,-98.67826,1,1,0,0,0,0,1,1,0,0,Texashike896
Arthur Storey Park Stormwater Detention Basin,https://www.alltrails.com/trail/us/texas/arthur-storey-park-stormwater-detention-basin?ref=result-card,1,4.0,"Houston, Texas",2,3.8,91.0,1,0,0,29.70249,-95.55862,0,0,0,0,0,0,0,0,0,1,Texashike897
Purser Loop ,https://www.alltrails.com/trail/us/texas/purser-loop?ref=result-card,1,4.5,Purser Family Park ,1,1.0,29.0,1,0,0,31.05963,-97.67719,0,0,0,0,1,0,0,0,0,0,Texashike898
Trophy Gardens Loop,https://www.alltrails.com/trail/us/texas/trophy-gardens-loop?ref=result-card,1,4.5,Trophy Club Park,1,0.8,36.0,1,0,0,33.01521,-97.17836,1,1,0,0,1,0,0,0,0,0,Texashike899
Three Hills Nature Trail,https://www.alltrails.com/trail/us/texas/three-hills-nature-trail?ref=result-card,2,4.0,"El Paso, Texas",0,4.3,475.0,1,0,0,31.86595,-106.56308,0,0,0,0,0,0,0,1,0,0,Texashike900
Wildcat Canyon to Sendero Balcones Loop Trail,https://www.alltrails.com/trail/us/texas/wildcat-canyon-to-sendero-balcones-loop-trail?ref=result-card,1,4.0,Government Canyon State Natural Area,2,5.1,354.0,1,0,0,29.54927,-98.75941,0,1,0,0,0,0,1,1,0,1,Texashike901
Parks of Aledo Trail,https://www.alltrails.com/trail/us/texas/parks-of-aledo?ref=result-card,1,4.0,"Aledo, Texas",1,6.0,236.0,1,0,0,32.70928,-97.61166,0,1,0,0,0,0,1,1,0,0,Texashike902
Talala Trail,https://www.alltrails.com/trail/us/texas/talala-trail?ref=result-card,2,3.5,Cedar Hill State Park,2,1.6,141.0,1,0,0,32.61632,-96.98156,1,1,0,0,0,0,1,0,0,1,Texashike903
Town Creek Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/town-creek-hike-and-bike-trail?ref=result-card,2,4.5,Holland Lake Park,0,5.0,127.0,0,1,0,32.74246,-97.77591,0,0,0,0,1,0,0,1,0,0,Texashike904
Tom Bass Regional Park Loop,https://www.alltrails.com/trail/us/texas/tom-bass-regional-park-loop?ref=result-card,1,4.5,Tom Bass Regional Park,2,1.2,22.0,1,0,0,29.59044,-95.35366,0,1,0,0,0,1,0,1,0,0,Texashike905
Trinity Creek Mountain Creek Preserve Trail,https://www.alltrails.com/trail/us/texas/trinity-creek-mountain-creek-preserve-trail?ref=result-card,1,3.5,Trinity River Mountain Creek Preserve,2,4.23,72,1,0,0,32.78244,-96.93059,1,1,0,0,1,0,0,0,0,1,Texashike906
Pine Springs Campground,https://www.alltrails.com/trail/us/texas/pine-springs-campground?ref=result-card,1,3.5,Guadalupe Mountains National Park,2,0.2,6.0,1,0,0,31.8954,-104.82557,1,1,1,0,0,0,0,1,0,0,Texashike907
Lost Arrow Loop,https://www.alltrails.com/trail/us/texas/lost-arrow-loop?ref=result-card,1,3.5,Kit McConnico Park,2,4.9,167.0,1,0,0,31.36881,-94.69237,1,1,0,0,0,0,1,0,0,0,Texashike908
Big Spring Park Outer Loop,https://www.alltrails.com/trail/us/texas/scenic-mountain-hiking-trail?ref=result-card,2,4.5,"Big Spring, Texas",0,3.5,226.0,1,0,0,32.22899,-101.48282,0,0,0,0,0,0,0,1,0,0,Texashike909
Trinity Trail Park Loop,https://www.alltrails.com/trail/us/texas/trinity-trail-park-loop?ref=result-card,1,4.0,Trinity Park,1,5.6,111.0,1,0,0,32.74569,-97.34933,1,1,0,0,1,0,0,1,0,0,Texashike910
Sculpture Falls Loop,https://www.alltrails.com/trail/us/texas/sculpture-falls-loop?ref=result-card,1,3.5,Barton Creek Wilderness Park,1,4.2,597.0,1,0,0,30.2752,-97.8252,0,0,0,1,1,0,1,1,0,0,Texashike911
Rock Garden via Lower Comanche Trail,https://www.alltrails.com/trail/us/texas/rock-garden-via-lower-comanche-trail?ref=result-card,2,4.5,Palo Duro Canyon State Park,1,7.4,872.0,0,1,0,34.93582,-101.63721,1,0,0,0,0,0,0,0,0,0,Texashike912
Tex's Trail,https://www.alltrails.com/trail/us/texas/texs-trail-wheelchair-accessible?ref=result-card,1,4.0,Ringtail Ridge Natural Area,1,0.6,9.0,1,0,0,29.90295,-97.96794,0,1,0,0,1,0,1,1,0,1,Texashike913
Tyrell Park Loop,https://www.alltrails.com/trail/us/texas/tyrell-park-loop?ref=result-card,2,4.5,Tyrell Park,2,7.7,22.0,1,0,0,30.0092,-94.15056,1,0,0,0,0,0,0,0,0,1,Texashike914
Wichita Falls via Wichita River Trail,https://www.alltrails.com/trail/us/texas/wichita-falls-via-wichita-river-trail?ref=result-card,1,3.5,Lucy Park,3,1.7,72.0,1,0,0,33.9146,-98.51344,1,1,0,1,1,0,0,0,0,0,Texashike915
"River, Twin Bridges, Drain Pipe, Baseball, Thor",https://www.alltrails.com/trail/us/texas/river-twin-bridges-drain-pipe-baseball-thor?ref=result-card,1,4.5,Cameron Park,2,2.1,249.0,1,0,0,31.59303,-97.16971,0,0,0,0,1,0,0,0,0,1,Texashike916
John Paul Landing Park Loop,https://www.alltrails.com/trail/us/texas/john-paul-landing-park-loop?ref=result-card,1,4.5,John Paul Landing Park,1,3.8,6.0,1,0,0,29.90566,-95.79117,0,1,0,0,0,0,0,0,0,0,Texashike917
Edgewater Trail,https://www.alltrails.com/trail/us/texas/edgewater-trail?ref=result-card,1,4.0,Big Thicket National Preserve,1,0.9,3.0,0,1,0,30.17761,-94.17123,1,1,0,0,1,0,1,1,0,0,Texashike918
Dragonfly Trail,https://www.alltrails.com/trail/us/texas/dragonfly-trail--2?ref=result-card,1,4.5,Big Cedar Wilderness,2,2.4,190.0,1,0,0,32.64794,-96.95679,0,0,0,0,1,0,1,0,0,0,Texashike919
Crystal Cave via Foshee and Old Horse Trail,https://www.alltrails.com/trail/us/texas/crystal-cave-via-foshee-and-old-horse-trail?ref=result-card,1,4.5,Garner State Park,2,2.8,535,1,0,0,29.58486,-99.73365,1,1,0,0,0,0,0,0,0,0,Texashike920
Grogan's Mill Nature Trail,https://www.alltrails.com/trail/us/texas/grogans-mill-nature-trail?ref=result-card,1,4.5,"Spring, Texas",2,2.17,36,0,1,0,30.14962,-95.48994,1,1,0,0,1,0,0,0,0,1,Texashike921
Dow Woods Trails,https://www.alltrails.com/trail/us/texas/dow-woods-trails?ref=result-card,1,4.0,"Angleton, Texas",1,2.4,13.0,1,0,0,29.07615,-95.42784,1,1,0,0,0,0,1,1,0,0,Texashike922
"Chapparal, Winding Snake, Lankey Lackey, Horny Toad Loop",https://www.alltrails.com/trail/us/texas/chapparal-winding-snake-lankey-lackey-horny-toad-loop?ref=result-card,2,3.5,San Angelo State Park,1,8.2,406.0,1,0,0,31.46842,-100.5033,1,0,0,0,0,0,0,0,0,0,Texashike923
"Trinity River, Prairie Loop and South Loop",https://www.alltrails.com/trail/us/texas/trinity-river-prairie-loop-and-south-loop?ref=result-card,1,4.0,River Legacy Park,1,4.8,68.0,1,0,0,32.79334,-97.11657,1,0,0,0,1,0,0,0,0,0,Texashike924
"Foshee Trail, Highway, and Old Entrance Road Trails Loop",https://www.alltrails.com/trail/us/texas/foshee-trail-highway-and-old-entrance-road-trails-loop?ref=result-card,2,4.5,Garner State Park,2,4.8,603.0,1,0,0,29.58872,-99.73939,1,0,0,0,1,0,0,1,0,0,Texashike925
Jenkin's Park Trail,https://www.alltrails.com/trail/us/texas/jenkins-park-trail?ref=result-card,1,4.5,Jenkins Memorial Park,2,1.93,3,0,1,0,29.77758,-94.93934,1,1,0,0,0,0,1,0,0,1,Texashike926
Port Aransas,https://www.alltrails.com/trail/us/texas/port-aransas?ref=result-card,1,3.5,Port Aransas Park,2,5.1,22.0,0,1,0,27.83071,-97.05045,1,1,0,0,0,0,1,0,0,1,Texashike927
Canyon Ridge Trail [CLOSED],https://www.alltrails.com/trail/us/texas/canyon-ridge-trail?ref=result-card,2,4.5,Fort Worth Nature Center,3,5.9,590.0,0,1,0,32.82445,-97.45927,1,0,0,0,0,1,1,1,0,1,Texashike928
Wolfpen Hike and Bike Green and Blue Trail,https://www.alltrails.com/trail/us/texas/wolfpen-hike-and-bike-green-and-blue-trail?ref=result-card,1,4.5,Purtis Creek State Park,2,4.4,164.0,1,0,0,32.35749,-96.00251,1,1,0,0,0,1,0,0,0,0,Texashike929
LLELA Pioneer House Walking Tour,https://www.alltrails.com/trail/us/texas/llela-pioneer-house-walking-tour?ref=result-card,1,4.0,Lewisville Lake Park,2,0.9,3.0,1,0,0,33.06564,-96.97538,1,1,0,0,0,0,0,0,0,1,Texashike930
Pioneer Nature Trail,https://www.alltrails.com/trail/us/texas/pioneer-nature-trail?ref=result-card,1,4.0,Palo Duro Canyon State Park,1,0.5,29.0,1,0,0,34.97864,-101.67809,1,1,0,0,1,0,0,0,0,0,Texashike931
Bob Jones Nature Center Trail,https://www.alltrails.com/trail/us/texas/bob-jones-nature-center-trail?ref=result-card,1,4.0,Bob Jones Nature Center,1,0.9,55.0,1,0,0,32.99546,-97.14819,0,1,0,0,0,0,0,0,0,1,Texashike932
"Windmill Road, Juniper Ridge Trail to Madrone Trail Loop",https://www.alltrails.com/trail/us/texas/windmill-road-to-juniper-ridge-trail-to-madrone-trail-loop?ref=result-card,2,4.0,Pedernales Falls State Park,1,5.6,193.0,1,0,0,30.2802,-98.24689,1,0,0,0,0,0,0,1,0,0,Texashike933
Lake Livingston Main Trail,https://www.alltrails.com/trail/us/texas/lake-livingston-main-trail?ref=result-card,2,3.5,Lake Livingston State Park,2,1.7,9.0,1,0,0,30.65738,-95.00127,1,1,0,0,0,1,1,1,0,1,Texashike934
Medical Center Jogging Trail,https://www.alltrails.com/trail/us/texas/medical-center-jogging-trail?ref=result-card,1,4.0,Medical Center Jogging Trail,2,2.17,92,1,0,0,29.51663,-98.59146,1,1,0,0,0,0,0,1,0,1,Texashike935
Elm Street to Farm to Market Road via T & P Trail,https://www.alltrails.com/trail/us/texas/elm-street-to-farm-to-market-road-via-t-p-trail?ref=result-card,1,4.5,"New Boston, Texas",1,6.4,144.0,0,1,0,33.45941,-94.41756,1,1,0,0,0,0,0,0,0,0,Texashike936
Garey Park Extended Loop,https://www.alltrails.com/trail/us/texas/garey-park-extended-loop?ref=result-card,1,3.5,Garey Park,1,3.8,360.0,1,0,0,30.59847,-97.79698,1,1,0,0,0,0,0,0,0,1,Texashike937
Possum Kingdom Lakeview Loop,https://www.alltrails.com/trail/us/texas/possum-kingdom-lakeview-loop?ref=result-card,1,4.0,Possum Kingdom State Park,1,1.5,98.0,1,0,0,32.88227,-98.56466,1,1,0,0,1,1,1,0,0,1,Texashike938
Williams Ranch Road OHV Trail,https://www.alltrails.com/trail/us/texas/williams-ranch-road?ref=result-card,2,4.0,"Salt Flat, Texas",1,7.5,419.0,0,1,0,31.79811,-104.8509,1,0,0,0,0,0,0,0,0,1,Texashike939
John T. Mason Park,https://www.alltrails.com/trail/us/texas/john-t-mason-park?ref=result-card,1,4.5,Mason Park,2,1.1,29.0,1,0,0,29.72383,-95.29409,1,1,0,0,1,0,0,1,0,1,Texashike940
Crockett Butterfly Trail,https://www.alltrails.com/trail/us/texas/crockett-butterfly-trail?ref=result-card,1,4.5,Acton Nature Center ,2,0.4,6.0,1,0,0,32.43416,-97.66523,0,0,0,0,0,0,1,0,0,1,Texashike941
Lake Creek Preserve,https://www.alltrails.com/trail/us/texas/lake-creek-preserve?ref=result-card,1,4.0,Lake Creek Preserve,2,1.5,16.0,1,0,0,30.26326,-95.56245,1,1,0,0,1,0,0,0,0,1,Texashike942
Mc Cord Trail,https://www.alltrails.com/trail/us/texas/mc-cord-trail?ref=result-card,1,4.5,Mc Cord Park Little Elm Texas,2,1.8,29.0,0,0,1,33.16606,-96.8829,0,1,0,0,0,0,1,1,0,1,Texashike943
Angel of Goliad Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/angel-of-goliad-hike-and-bike-trail?ref=result-card,1,4.0,Goliad State Park & Historic Site,2,3.9,242.0,0,1,0,28.66374,-97.39116,1,1,0,0,1,0,1,1,0,0,Texashike944
Skip's Trail,https://www.alltrails.com/trail/us/texas/skips-trail?ref=result-card,1,3.5,Bull Creek District Park,2,0.8,32.0,1,0,0,30.36688,-97.78626,1,1,0,0,1,0,0,0,0,0,Texashike945
Slough Trail,https://www.alltrails.com/trail/us/texas/slough-trail?ref=result-card,1,4.0,"Martin Dies, Jr. State Park",2,2.3,26.0,1,0,0,30.8422,-94.16678,1,1,0,0,0,1,1,1,0,0,Texashike946
Towne Lake Trail ,https://www.alltrails.com/trail/us/texas/towne-lake-trail?ref=result-card,1,4.0,Towne Lake Recreation Area,2,1.1,9.0,1,0,0,33.18523,-96.63815,0,1,0,0,0,1,1,1,0,1,Texashike947
San Angelo Nature Trail,https://www.alltrails.com/trail/us/texas/san-angelo-nature-trail?ref=result-card,1,4.5,"San Angelo, Texas",1,0.8,16.0,1,0,0,31.37686,-100.53331,1,1,0,0,1,0,1,1,0,1,Texashike948
"Joe Johnston, Twin Oaks and Sendero Balcones Loop",https://www.alltrails.com/trail/us/texas/joe-johnston-twin-oaks-and-sendero-balcones-loop?ref=result-card,1,4.5,Government Canyon State Natural Area,3,7.8,505.0,1,0,0,29.54983,-98.76398,0,0,0,0,0,0,0,0,0,0,Texashike949
SPC Monica Brown Trail,https://www.alltrails.com/trail/us/texas/spc-monica-brown-trail?ref=result-card,1,4.5,MacLean Park,2,2.92,20,1,0,0,29.02729,-95.45838,1,1,0,0,1,0,0,1,0,0,Texashike950
Shinnery Ridge Nature Trail,https://www.alltrails.com/trail/us/texas/shinnery-ridge-nature-trail?ref=result-card,1,4.0,Meridian State Park,2,1.5,49.0,1,0,0,31.89061,-97.70509,1,1,0,0,0,0,0,0,0,1,Texashike951
Comanche Bluffs Trail,https://www.alltrails.com/trail/us/texas/comanche-bluffs-trail?ref=result-card,1,4.0,Taylor Park,2,1.4,59.0,1,0,0,30.67107,-97.36806,1,1,0,0,1,0,0,0,0,1,Texashike952
Blackjack Trail,https://www.alltrails.com/trail/us/texas/blackjack-trail?ref=result-card,1,4.5,Lewisville Lake Environmental Learning Area,1,3.1,160.0,1,0,0,33.06456,-96.98118,0,0,0,0,0,0,0,0,0,1,Texashike953
Marvin Taylor Exercise Trail,https://www.alltrails.com/trail/us/texas/marvin-taylor-exercise-trail?ref=result-card,1,4.5,Hermann Park,3,2.0,9.0,1,0,0,29.72004,-95.38663,1,1,0,0,0,0,0,0,0,0,Texashike954
45SW Trail,https://www.alltrails.com/trail/us/texas/45sw-trail?ref=result-card,1,4.5,"Austin, Texas",2,7.2,259.0,0,1,0,30.17306,-97.88734,1,1,0,0,0,0,0,0,0,0,Texashike955
West Bouldin Creek Trail,https://www.alltrails.com/trail/us/texas/west-bouldin-creek-trail?ref=result-card,1,3.5,West Bouldin Creek Greenbelt,3,1.0,59.0,1,0,0,30.25914,-97.75727,1,1,0,0,1,0,1,0,0,0,Texashike956
Trinity River Trail,https://www.alltrails.com/trail/us/texas/trinity-river-trail--3?ref=result-card,1,3.5,J. J. Mayes Wildlife Trace,1,4.72,7,0,1,0,29.82937,-94.75686,0,0,0,0,1,0,0,1,0,0,Texashike957
Cibolo Canyons,https://www.alltrails.com/trail/us/texas/cibolo-canyons?ref=result-card,2,4.0,"San Antonio, Texas",0,4.0,193.0,1,0,0,29.65979,-98.40479,0,0,0,0,0,0,0,0,0,0,Texashike958
LBJ Grasslands White Trail,https://www.alltrails.com/trail/us/texas/lbj-grasslands-white-trail?ref=result-card,2,4.0,Lyndon B. Johnson National Grassland,0,12.7,764.0,1,0,0,33.3745,-97.58362,0,0,0,0,0,0,1,0,0,0,Texashike959
Tyler State Park: EZ Loop Trail,https://www.alltrails.com/trail/us/texas/tyler-state-park-ez-loop?ref=result-card,1,4.0,Tyler State Park,1,0.9,59.0,1,0,0,32.47088,-95.30049,1,1,0,0,0,0,1,1,0,0,Texashike960
Sunrise Trail,https://www.alltrails.com/trail/us/texas/sunrise-trail?ref=result-card,1,3.5,Amistad National Recreation Area,1,2.8,65.0,0,1,0,29.46125,-100.97559,1,1,0,0,0,1,1,1,0,1,Texashike961
Dagger Flat Auto OHV Trail,https://www.alltrails.com/trail/us/texas/dagger-flat-auto-trail?ref=result-card,1,3.5,Big Bend National Park,1,14.7,810.0,0,1,0,29.48388,-103.13199,0,0,0,0,0,0,1,0,0,0,Texashike962
Creekwood Lake Trail,https://www.alltrails.com/trail/us/texas/creekwood-lake-trail?ref=result-card,2,4.5,Brazos Bend State Park,2,4.5,98.0,0,1,0,29.3755,-95.59664,1,0,0,0,0,1,0,1,0,1,Texashike963
Washington on the Brazos Area Trails,https://www.alltrails.com/trail/us/texas/washington-on-the-brazos-area-trails?ref=result-card,1,3.5,Washington on the Brazos State Historical Site,1,2.7,108.0,1,0,0,30.32585,-96.15293,1,1,0,0,1,0,0,1,0,1,Texashike964
