hike_id,variable,value
Texashike536,user10123,5
Texashike220,user8339,3
Texashike220,user6150,4
Texashike591,user18291,5
Texashike250,user18291,5
Texashike220,user18291,5
Texashike220,user22698,3
Texashike220,user31244,5
Texashike220,user24268,4
Texashike220,user4454,4
Texashike220,user27675,3
Texashike220,user6397,4
Texashike220,user13641,5
Texashike220,user11180,5
Texashike220,user4159,5
Texashike220,user772,5
Texashike221,user9424,5
Texashike221,user17579,3
Texashike555,user17579,4
Texashike540,user30656,5
Texashike221,user30656,5
Texashike237,user30656,5
Texashike221,user8787,4
Texashike272,user19258,3
Texashike221,user19258,4
Texashike964,user19258,4
Texashike791,user19258,4
Texashike221,user25256,5
Texashike221,user1912,1
Texashike221,user27230,5
Texashike221,user25477,5
Texashike791,user25477,3
Texashike221,user29553,4
Texashike221,user9523,4
Texashike221,user392,4
Texashike221,user454,5
Texashike221,user12890,4
Texashike221,user5136,4
Texashike388,user1666,5
Texashike221,user1666,4
Texashike221,user31958,2
Texashike221,user10629,5
Texashike221,user6863,5
Texashike642,user7854,4
Texashike221,user7854,5
Texashike756,user7854,5
Texashike221,user17265,4
Texashike221,user29727,5
Texashike221,user14152,5
Texashike237,user14152,5
Texashike221,user13345,4
Texashike388,user17249,4
Texashike221,user17249,4
Texashike221,user11618,5
Texashike221,user6329,5
Texashike316,user9374,5
Texashike221,user9374,5
Texashike756,user9374,5
Texashike388,user483,5
Texashike221,user483,4
Texashike221,user19728,3
Texashike221,user27410,5
Texashike823,user19432,4
Texashike221,user19432,3
Texashike237,user19432,5
Texashike221,user17000,5
Texashike388,user18385,4
Texashike506,user18385,5
Texashike221,user18385,4
Texashike847,user18385,4
Texashike978,user18385,4
Texashike568,user18385,4
Texashike351,user18385,4
Texashike221,user13859,3
Texashike221,user2195,5
Texashike237,user2195,4
Texashike847,user2195,5
Texashike770,user2195,3
Texashike922,user2195,4
Texashike978,user2195,4
Texashike578,user2195,4
Texashike788,user2195,4
Texashike891,user2195,4
Texashike755,user2195,5
Texashike221,user12594,4
Texashike221,user821,3
Texashike827,user14839,4
Texashike221,user14839,5
Texashike709,user14839,4
Texashike221,user20208,5
Texashike221,user24217,4
Texashike221,user15472,5
Texashike221,user18841,4
Texashike221,user21398,5
Texashike388,user12337,5
Texashike221,user12337,5
Texashike418,user21863,4
Texashike221,user21863,3
Texashike222,user6736,4
Texashike222,user30326,5
Texashike222,user26243,4
Texashike222,user25725,5
Texashike222,user27273,1
Texashike222,user21399,4
Texashike222,user13993,4
Texashike222,user16328,4
Texashike222,user20351,4
Texashike222,user11186,5
Texashike222,user13634,5
Texashike222,user12432,5
Texashike222,user1893,5
Texashike222,user12220,4
Texashike222,user15168,5
Texashike222,user26037,4
Texashike966,user26037,3
Texashike222,user30744,3
Texashike222,user15095,4
Texashike222,user22891,2
Texashike222,user29082,4
Texashike222,user11761,5
Texashike715,user11761,5
Texashike606,user11761,4
Texashike634,user11761,5
Texashike222,user4639,5
Texashike222,user23650,5
Texashike222,user29271,4
Texashike223,user17640,5
Texashike223,user21744,3
Texashike270,user21744,3
Texashike774,user21744,4
Texashike819,user21744,4
Texashike223,user25708,2
Texashike223,user30049,4
Texashike223,user1864,5
Texashike223,user16430,5
Texashike975,user16430,5
Texashike848,user16430,5
Texashike223,user983,4
Texashike223,user918,3
Texashike223,user27989,4
Texashike223,user19003,5
Texashike223,user23725,5
Texashike223,user27701,4
Texashike223,user14935,4
Texashike223,user23677,3
Texashike599,user23677,3
Texashike223,user31438,4
Texashike223,user23041,4
Texashike223,user8282,5
Texashike223,user26738,3
Texashike223,user27964,3
Texashike871,user27964,5
Texashike223,user4199,4
Texashike223,user24574,5
Texashike537,user24574,5
Texashike579,user24574,5
Texashike223,user31677,5
Texashike223,user23341,4
Texashike223,user21532,4
Texashike223,user14851,5
Texashike270,user14851,4
Texashike507,user14851,5
Texashike687,user14851,5
Texashike223,user4207,5
Texashike507,user4207,5
Texashike223,user23639,5
Texashike223,user17896,5
Texashike223,user6566,4
Texashike223,user11236,5
Texashike848,user11236,5
Texashike223,user4335,4
Texashike223,user26440,4
Texashike223,user25132,5
Texashike223,user2718,4
Texashike223,user18911,3
Texashike223,user31638,4
Texashike223,user16427,5
Texashike223,user16394,5
Texashike579,user16394,4
Texashike223,user16312,4
Texashike223,user1691,4
Texashike223,user19164,5
Texashike223,user28643,4
Texashike223,user24570,4
Texashike223,user22818,5
Texashike223,user7438,4
Texashike223,user19488,4
Texashike579,user19488,5
Texashike223,user20505,3
Texashike223,user16132,3
Texashike223,user24,3
Texashike270,user24,4
Texashike223,user17553,5
Texashike223,user9658,2
Texashike223,user6194,5
Texashike223,user15747,4
Texashike537,user15747,4
Texashike802,user15747,4
Texashike224,user2267,5
Texashike224,user12775,5
Texashike224,user31220,3
Texashike287,user27440,2
Texashike224,user27440,2
Texashike580,user27440,3
Texashike224,user17594,3
Texashike224,user922,5
Texashike224,user15859,4
Texashike613,user15859,4
Texashike224,user4700,5
Texashike225,user25014,4
Texashike225,user27097,5
Texashike225,user66,4
Texashike225,user20510,4
Texashike225,user996,4
Texashike225,user3500,5
Texashike350,user3500,4
Texashike225,user22416,4
Texashike225,user22863,5
Texashike389,user31256,5
Texashike225,user31256,5
Texashike356,user22936,4
Texashike225,user22936,4
Texashike225,user413,5
Texashike225,user4884,5
Texashike227,user15373,4
Texashike576,user15373,4
Texashike665,user15373,4
Texashike225,user15373,4
Texashike366,user15373,4
Texashike225,user7496,4
Texashike225,user6032,5
Texashike225,user26216,5
Texashike225,user26906,5
Texashike225,user15766,5
Texashike389,user22194,4
Texashike225,user22194,4
Texashike225,user12802,4
Texashike225,user5872,3
Texashike226,user2772,5
Texashike226,user18779,4
Texashike226,user25028,5
Texashike226,user20215,3
Texashike409,user24551,5
Texashike226,user24551,4
Texashike226,user21873,5
Texashike226,user28660,5
Texashike226,user31505,4
Texashike226,user27297,4
Texashike233,user5269,4
Texashike226,user5269,3
Texashike542,user1592,5
Texashike407,user1592,3
Texashike226,user1592,5
Texashike226,user21286,5
Texashike226,user27104,5
Texashike226,user24108,4
Texashike226,user18954,5
Texashike226,user25777,5
Texashike226,user26273,5
Texashike226,user30058,5
Texashike227,user12628,5
Texashike256,user14827,5
Texashike227,user14827,3
Texashike534,user14827,5
Texashike679,user14827,3
Texashike227,user21227,3
Texashike358,user25626,4
Texashike227,user25626,3
Texashike898,user25626,4
Texashike227,user23184,4
Texashike227,user15331,3
Texashike534,user15331,4
Texashike319,user15331,3
Texashike358,user23692,5
Texashike227,user23692,5
Texashike534,user23692,5
Texashike425,user12636,5
Texashike227,user12636,2
Texashike319,user12636,3
Texashike227,user6911,4
Texashike389,user14944,4
Texashike227,user14944,3
Texashike227,user25064,4
Texashike227,user5387,4
Texashike227,user23670,1
Texashike227,user3160,1
Texashike227,user12677,5
Texashike227,user25493,3
Texashike227,user13623,4
Texashike825,user13623,1
Texashike625,user13623,5
Texashike227,user2967,5
Texashike227,user9000,4
Texashike227,user13988,4
Texashike227,user16577,1
Texashike227,user23065,3
Texashike227,user19155,5
Texashike227,user8411,5
Texashike227,user30350,3
Texashike227,user16874,4
Texashike227,user9260,4
Texashike227,user19277,4
Texashike354,user19277,5
Texashike227,user7852,5
Texashike534,user7852,5
Texashike358,user4986,4
Texashike227,user4986,4
Texashike227,user16858,4
Texashike227,user8333,4
Texashike319,user8333,4
Texashike227,user1027,4
Texashike227,user2304,5
Texashike707,user2304,5
Texashike879,user2304,5
Texashike227,user23198,4
Texashike227,user19561,5
Texashike227,user19726,1
Texashike227,user14587,3
Texashike227,user30115,5
Texashike227,user3902,5
Texashike227,user8962,5
Texashike227,user17606,4
Texashike227,user29816,3
Texashike227,user14643,5
Texashike227,user23633,5
Texashike227,user22380,4
Texashike319,user22380,5
Texashike227,user22631,1
Texashike227,user28437,2
Texashike227,user5728,4
Texashike227,user12736,4
Texashike227,user9316,3
Texashike227,user14596,5
Texashike227,user5551,2
Texashike227,user12346,3
Texashike227,user17332,3
Texashike227,user15049,4
Texashike227,user30517,4
Texashike227,user15171,4
Texashike227,user8029,4
Texashike228,user18487,4
Texashike246,user30215,4
Texashike946,user30215,5
Texashike694,user30215,4
Texashike228,user30215,3
Texashike743,user30215,5
Texashike993,user30215,5
Texashike228,user26714,3
Texashike228,user29263,3
Texashike228,user1062,4
Texashike228,user4165,3
Texashike228,user4316,4
Texashike228,user4272,4
Texashike229,user4272,4
Texashike228,user1584,4
Texashike228,user24069,3
Texashike861,user24069,3
Texashike228,user19899,4
Texashike229,user19899,5
Texashike561,user6677,4
Texashike228,user6677,3
Texashike228,user8065,5
Texashike228,user5565,4
Texashike789,user5565,4
Texashike228,user25042,4
Texashike229,user25042,3
Texashike228,user18170,3
Texashike228,user6498,4
Texashike228,user12231,5
Texashike228,user11506,5
Texashike228,user25492,4
Texashike228,user26167,4
Texashike282,user26167,5
Texashike905,user26167,3
Texashike789,user26167,3
Texashike298,user27585,4
Texashike228,user27585,4
Texashike743,user27585,3
Texashike228,user31591,4
Texashike228,user25440,2
Texashike229,user25440,3
Texashike228,user9069,5
Texashike228,user10189,4
Texashike228,user23716,4
Texashike228,user10076,4
Texashike228,user12062,5
Texashike743,user12062,4
Texashike228,user23128,3
Texashike228,user7569,5
Texashike228,user3553,5
Texashike228,user15620,5
Texashike298,user13341,5
Texashike228,user13341,5
Texashike228,user20648,4
Texashike743,user20648,5
Texashike228,user22296,5
Texashike228,user29449,5
Texashike228,user8523,5
Texashike228,user7329,4
Texashike228,user14578,2
Texashike228,user26202,3
Texashike228,user12786,4
Texashike228,user31095,2
Texashike940,user31095,3
Texashike228,user10310,3
Texashike229,user10310,1
Texashike228,user11024,4
Texashike228,user18842,3
Texashike228,user28765,4
Texashike228,user5202,5
Texashike229,user28098,3
Texashike229,user17812,5
Texashike229,user18918,5
Texashike235,user22650,5
Texashike229,user22650,5
Texashike229,user30128,4
Texashike229,user14253,2
Texashike229,user31866,3
Texashike229,user18889,4
Texashike229,user11568,1
Texashike589,user14867,3
Texashike229,user14867,3
Texashike229,user5184,4
Texashike229,user10158,5
Texashike229,user1862,5
Texashike229,user22029,5
Texashike298,user28783,5
Texashike229,user28783,5
Texashike229,user24142,4
Texashike236,user12972,3
Texashike229,user12972,3
Texashike652,user12972,3
Texashike229,user2230,5
Texashike229,user18062,5
Texashike229,user12840,5
Texashike229,user9644,3
Texashike229,user22703,4
Texashike298,user31317,5
Texashike229,user31317,5
Texashike229,user6607,4
Texashike818,user6607,3
Texashike229,user28212,5
Texashike229,user4811,4
Texashike229,user4731,5
Texashike229,user388,4
Texashike954,user5171,5
Texashike229,user5171,5
Texashike229,user23572,3
Texashike278,user19888,5
Texashike229,user19888,4
Texashike582,user25511,4
Texashike230,user25511,5
Texashike230,user13531,5
Texashike230,user14855,5
Texashike230,user22381,4
Texashike230,user13704,2
Texashike230,user7941,5
Texashike230,user15054,4
Texashike505,user25080,5
Texashike230,user25080,4
Texashike910,user25080,5
Texashike342,user7411,4
Texashike230,user7411,4
Texashike286,user7411,4
Texashike230,user22032,5
Texashike230,user15837,5
Texashike230,user16034,5
Texashike277,user16034,5
Texashike230,user14216,5
Texashike230,user7203,5
Texashike910,user7203,5
Texashike230,user9156,4
Texashike230,user17959,5
Texashike442,user17959,5
Texashike551,user17959,4
Texashike230,user8294,5
Texashike230,user323,5
Texashike230,user15552,5
Texashike230,user16474,5
Texashike230,user19920,3
Texashike230,user4585,5
Texashike349,user4585,5
Texashike910,user4585,4
Texashike230,user17309,5
Texashike466,user17309,5
Texashike904,user17309,5
Texashike230,user11279,4
Texashike910,user11279,4
Texashike230,user18190,5
Texashike648,user5443,5
Texashike230,user5443,4
Texashike741,user5443,4
Texashike647,user5443,4
Texashike995,user5443,5
Texashike230,user20758,5
Texashike230,user28144,5
Texashike230,user12771,5
Texashike230,user5141,5
Texashike548,user5141,5
Texashike230,user20640,4
Texashike479,user3593,5
Texashike361,user3593,3
Texashike230,user3593,5
Texashike230,user1485,5
Texashike230,user29668,5
Texashike230,user26304,3
Texashike230,user10921,5
Texashike230,user16047,5
Texashike230,user29518,5
Texashike230,user14607,5
Texashike230,user15266,4
Texashike230,user17843,5
Texashike442,user17843,5
Texashike230,user28385,4
Texashike231,user4661,5
Texashike231,user11742,5
Texashike231,user22619,5
Texashike231,user26052,5
Texashike231,user7794,5
Texashike273,user331,5
Texashike231,user331,5
Texashike231,user23558,4
Texashike231,user7344,3
Texashike231,user5502,5
Texashike231,user556,4
Texashike231,user25975,5
Texashike359,user25975,5
Texashike231,user26957,4
Texashike655,user9607,3
Texashike231,user9607,4
Texashike735,user9607,5
Texashike637,user20666,3
Texashike231,user20666,3
Texashike231,user26860,5
Texashike231,user11507,5
Texashike749,user11507,2
Texashike331,user11507,3
Texashike231,user8215,5
Texashike231,user18312,5
Texashike337,user18312,4
Texashike381,user18312,5
Texashike231,user28579,4
Texashike231,user27732,4
Texashike735,user27732,4
Texashike655,user15755,3
Texashike231,user15755,4
Texashike359,user15755,4
Texashike639,user581,5
Texashike231,user581,5
Texashike359,user581,5
Texashike533,user581,5
Texashike474,user581,5
Texashike735,user581,5
Texashike888,user581,5
Texashike231,user1945,4
Texashike404,user1945,4
Texashike569,user1945,5
Texashike660,user1945,3
Texashike231,user29527,4
Texashike847,user29527,5
Texashike231,user13398,5
Texashike231,user4098,4
Texashike417,user4098,4
Texashike359,user4098,4
Texashike532,user4098,5
Texashike895,user4098,4
Texashike231,user7511,5
Texashike231,user5655,4
Texashike231,user29655,4
Texashike231,user30077,4
Texashike231,user10177,3
Texashike231,user16376,5
Texashike880,user16376,5
Texashike231,user8026,5
Texashike273,user10655,5
Texashike639,user10655,5
Texashike231,user10655,5
Texashike231,user17256,4
Texashike231,user16321,4
Texashike888,user16321,4
Texashike231,user16429,4
Texashike533,user16429,5
Texashike231,user870,4
Texashike232,user27659,5
Texashike320,user27659,4
Texashike288,user27659,3
Texashike800,user27659,4
Texashike592,user27659,5
Texashike232,user21914,5
Texashike232,user2686,4
Texashike232,user808,5
Texashike232,user10355,5
Texashike265,user10355,5
Texashike318,user10355,1
Texashike232,user7771,5
Texashike232,user16914,5
Texashike232,user28105,5
Texashike232,user8520,5
Texashike232,user13828,4
Texashike943,user13828,3
Texashike232,user12699,5
Texashike232,user24571,5
Texashike759,user24571,4
Texashike232,user6548,5
Texashike232,user20838,4
Texashike232,user5110,5
Texashike232,user912,5
Texashike355,user912,5
Texashike498,user912,5
Texashike232,user25167,5
Texashike498,user25167,5
Texashike873,user25167,4
Texashike232,user28192,5
Texashike232,user7985,5
Texashike498,user7985,5
Texashike947,user7985,5
Texashike232,user29466,4
Texashike232,user7524,4
Texashike232,user15793,4
Texashike232,user13604,3
Texashike232,user19534,4
Texashike232,user27169,4
Texashike232,user11597,4
Texashike232,user23058,4
Texashike232,user7259,5
Texashike232,user6244,5
Texashike232,user17280,5
Texashike498,user17280,4
Texashike232,user24828,4
Texashike232,user17729,5
Texashike232,user3554,5
Texashike232,user15324,4
Texashike232,user28599,5
Texashike232,user26578,5
Texashike232,user30232,5
Texashike943,user30232,4
Texashike232,user27928,5
Texashike943,user27928,5
Texashike232,user5448,4
Texashike233,user25215,4
Texashike233,user2214,5
Texashike290,user2214,3
Texashike233,user13434,4
Texashike233,user19030,3
Texashike233,user18701,4
Texashike233,user12847,4
Texashike233,user23999,4
Texashike272,user27974,5
Texashike233,user27974,5
Texashike233,user3436,4
Texashike244,user3097,5
Texashike233,user3097,5
Texashike233,user15242,5
Texashike233,user29390,5
Texashike389,user8257,4
Texashike233,user8257,5
Texashike366,user8257,3
